id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
878,Mahamariya,මහමාරිය,Albert Camus,ඇල්බෙයා කැමූ,Maheshi weerakoon,මහේෂි වීරකෝන්,Sinhala,English Translation Novel,
879,Weerayek Ewith,වීරයෙක් ඇවිත්,Mario vergas Llosa,මාරියෝ වර්ගාස් යෝසා,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
880,Myawasa,මායාවාස,Isabel Allende,ඉසබෙල් අයියන්දේ,Gamini viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
881,Naduwibagaya,නඩු විභාගය,Frans Kafka,ෆ්‍රාන්ස් කැෆ්කා,Tennison Perera,ටෙනිසන් පෙරේරා,Sinhala,English Translation Novel,
882,Andeesaye Maranaya,ඇන්ඩීසයේ මරණය,Mario Vargas Llosa,මාරියෝ වර්ගාස් යෝසා,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
883,Meesha,මීෂා,Muthumudalige Nissanka,මුතුමුදලිගේ නිශ්ශංක,,නොදනී,Sinhala,Sinhala Novel,
884,Omen 1 Sathange salakuna,ඕමන් 1 සාතන්ගේ සලකුණ,David seltzer,ඩේවිඩ් සෙල්ට්සර්,Kumara siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
885,Omen - 2 Demian,ඕමන් - 2 ඩේමියන්,Joseph Howard,ජෝසප් හොවාඩ්,Kumara siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
886,Maha pala yama,මහ පලා යාම,Paul Brickhil,පෝල් බ්‍රික්හිල්,Upali Kannangara,උපාලි කන්නන්ගර,Sinhala,English Translation Novel,
887,chernobil hi reyak,චර්නොබිල් හි රැයක්,Adam hinggin Botham,ඇඩම් හිගින්බොතම්,tharushi niranga jayasinghe,තරුෂි නිරංග ජයසිංහ,Sinhala,English Translation Novel,
888,kalki,කල්කි,kevin Missal,කෙවින් මිසාල්,Palitha jayakodi,පාලිත ජයකොඩි,Sinhala,English Translation Novel,
889,Amazonia,ඇමසෝනියා,James Rollins,ජේම්ස් රොලින්ස්,Manjula Dissanayaka,මංජුල දිසානායක,Sinhala,English Translation Novel,
890,Kondurana sulanga,කොඳුරන සුළඟ,Frederick Forsyth,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Ananda  sellahewa,ආනන්ද සෙල්ලහේවා,Sinhala,English Translation Novel,
891,12.12.12,12.12.12,Manjula Senarathne,මංජුල සේනාරත්න,,නොදනී,Sinhala,Sinhala Novel,
892,Buroe,බියුරෝ,Manjula Senarathne,මංජුල සේනාරත්න,,නොදනී,Sinhala,Sinhala Novel,
893,Koma,කෝමා,Robin Cook,රොබින් කුක්,Mahinda Karunarathna,මහින්ද කරුණාරත්න,Sinhala,English Translation Novel,
894,Yabadawa Hinda,යාබදව හිඳ,Shari Lapena,ෂාරි ලැපේනා,Kasun niranga de soyza,කසුන් නිරංග ද සොයිසා,Sinhala,English Translation Novel,
895,Fahrenheit 451,ෆැරන්හයිට් 451,Ray Bradbury,රේ බ්‍රැඩ්බරි,Prabath mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,English Translation Novel,
896,Bird box,බර්ඩ් බොක්ස්,Josh Malerman,ජොෂ් මැල්මන්,Nimmi muditha herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,
897,Malorie,මැලරි,Josh Malerman,ජොෂ් මැල්මන්,Nimmi muditha herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,
899,Ramses,රැම්සිස්,Cristian Jako,ක්‍රිස්ටියන් ජැක්,Manel Karunathilaka,මැනෙල් කරුණාතිලක,Sinhala,African Translation,
900,Heleniya,හෙලෙනියා,Sir Arthur conan Doil,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Upali Kannangara,උපාලි කන්නන්ගර,Sinhala,English Translation Novel,
901,kim,කිම්,Rudyard kipling,රුඩ්යාඩ් කිප්ලින්,S. Nandalal,එස්. නන්දලාල්,Sinhala,English Translation Novel,
902,Hudekala Asaruwa,හුදෙකලා අසුරුවා,Edgar Rice Barrows,Edgar Rice Burroughs,Kumara siriwardana,Kumara Siriwardhana,Sinhala,English Translation Novel,
903,Tarzan ge  Gaweshanaya,ටාසන්ගේ ගවේෂණය,Edgar Rice Barrows,එඩ්ගාර් රයිස් බරෝස්,Prabath mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,English Translation Novel,
904,Dadayakkara kwartermen,දඩයක්කාර ක්වාටර්මේන්,Rider Haggard,එච්. රයිඩර් හැගාර්ඩ්,Prabath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,English Translation Novel,
905,Rudraprayagaye mini kana diviya,රුද්‍රප්‍රයෝගයේ මිනී කන දිවියා,Jim Cobert,ජිම් කෝබට්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
906,Dngakara Lamai,දඟකාර ළමයි,Edith Nesbit,ඊඩිත් නෙස්බිට්,Chandra anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Novel,
907,Kele heduna lamai,කැලේ හැදුණ ළමයි,Fredrick Marriyat,ෆෙඩ්රික් මැරියට්,Chandra anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Novel,
908,Swiss Family Robinson,ස්විස් ෆැමිලි රොබින්සන්,Johann Rudolf Wyss,ජොහෑන් රුඩොල්ෆ් වයිස්,Chandra anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Novel,
909,Handa Nihanda,හඬ නිහඬ,Alex Michaelides,ඇලෙක්ස් මයිකලිඩීස්,Kumara siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
910,Olver Twist,ඔලිවර් ට්විස්ට්,Charles Dickens,චාල්ස් ඩිකන්ස්,Soma Senanayake,සෝමා සේනානායක,Sinhala,English Translation Novel,
911,Keles parwatha,කෙළෙස් පර්වත,Samaraweera Wijayasinghe,සමරවීර විජයසිංහ,,නොදනී,Sinhala,Sinhala Novel,
912,Wikini Awasan,විකිණී අවසන්,Jinidu padma sri bandara,ජිනිඳු පද්ම ශ්‍රී බණ්ඩාර,,නොදනී,Sinhala,Sinhala Novel,
913,Athbuutha Akramanikayo,අද්භූත ආක්‍රමණිකයෝ,,නොදනී,Disna weerawadana,දිස්නා වීරවර්ධන,Sinhala,English Translation Novel,
914,Apoyyawa,අපොයියාව,Mahinda Prasad Masimbula,මහින්ද ප්‍රසාද මසීම්බුල,,නොදනී,Sinhala,Sinhala Novel,
915,Maraka Poronduwa,මාරක පොරොන්දුව,,නොදනී,Sandya Kulatunga,සන්ධ්‍යා කුලතුංග,Sinhala,English Translation Novel,
916,Weera puran appu,වීර පුරන් අප්පු,Wimalasena Ihalagama,විමලසේන ඉහළගම,,නොදනී,Sinhala,Sinhala Novel,
917,Senkottan,සෙන්කොට්ටන්,Mahinda Prasad Masimbula,මහින්ද ප්‍රසාද මසීම්බුල,,නොදනී,Sinhala,Sinhala Novel,
918,Kanda uda gindara,කන්ද උඩ ගින්දර,Jackson Anthoney,ජැක්සන් ඇන්තනී,,නොදනී,Sinhala,Sinhala Novel,
919,Kasawakantaka,කසාවකණ්ටක,Chandana Kariyawasam,චන්දන කාරියවසම්,,නොදනී,Sinhala,Sinhala Novel,
920,Thihatha,තිහත,Surathda mel,සුරත් ද මෙල්,,නොදනී,Sinhala,Sinhala Novel,
921,Surathal sathunge roga,සුරතල් සතුන්ගේ රෝග,Dr.Isuru anjula perera,වෛද්‍ය ඉසුරු අංජුල පෙරේරා,,නොදනී,Sinhala,Other,
922,Sri rawanna puwatha,ශ්‍රී රවණා පුවත,Badraji mahinda jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,නොදනී,Sinhala,Sinhala Novel,
923,Ayale giya sithaka satahan,අයාලේ ගිය සිතක සටහන්,Tissa abesekara,තිස්ස අබේසේකර,,නොදනී,Sinhala,Other,
924,Christy,ක්‍රිස්ටි,Catherine Marshall LeSourd,කැතරින් මාෂල්,Ganga Niroshani Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Novel,
925,Christy 2,ක්‍රිස්ටි 2,Catherine Marshall LeSourd,කැතරින් මාෂල්,Ganga niroshani suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Novel,
926,Robinson Crusoe,රොබින්සන් කෲසෝ,Daniel Defoe,ඩැනියෙල් ඩෙෆෝ,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
927,Kisiwak Ithiri Natha,කිසිවක් ඉතිරි නැත,Fedrik Fosaith,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Ananda Sellahewa,ආනන්ද සෙල්ලහේවා,Sinhala,English Translation Novel,
928,Frankenstein,ෆ්‍රැන්කන්ස්ටයින්,Mary Shelley,මේරි ෂෙලී,Chandra Anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Novel,
930,Lublinaye Indrajalikaya,ලුබ්ලින්හි ඉන්ද්‍රජාලිකයා,Isaac Bashewis Singer,අයිසැක් බැෂෙවිස් සිංගර්,Neel Luckey Kristoper,නීල් ලකී ක්‍රිස්ටෝපර්,Sinhala,English Translation Novel,
931,Piyesi Kawluwa,පියැසි කවුළුව,Josey Saramago,ජෝසේ සරමාගො,subashini Chaturika,සුභාෂිනී චතුරිකා,Sinhala,English Translation Novel,
932,Muhuda Yata Diwaina,මුහුද යට දිවයින,Isabel Allende,ඉසබෙල් අයියන්දේ,Niluka Kadurugamuwa,නිලුකා කඳුරුගමුව,Sinhala,English Translation Novel,
933,Waguru Bima,වගුරු බිම,,නොදනී,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
934,Diyamanthi Malaya,දියමන්ති මාලය,,නොදනී,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
935,Iti Bolaya,ඉටි බෝලය,Guy De Maupassant,ගයි ද මෝපසාං,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
936,Haaduwa,හාදුව,Anton Pavlovitch Tchehov,ඇන්ටන් චෙකොව්,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
937,Makar Chudra,මකාර් චුඩ්රා,Maxim Gorky,මැක්සිම් ගෝර්කි,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
938,Rupa Wiparyasaya,රූප විපර්යාසය,Franz Kafka,ෆ්‍රාන්ස් කැෆ්කා,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
939,Bawa Turu Yata,බව තුරු යට,Samarawera wijesinghe,සමරවීර විජයසිංහ,,නොදනී,Sinhala,Sinhala Novel,
940,Malaka Suwada Siwsiya Gaw Aseya,මලක සුවඳ සිව්සිය ගව් ඇසෙයා,Piyadasa Welikannage,පියදාස වෙලිකන්නගේ,,නොදනී,Sinhala,Sinhala Novel,
941,Fing,ෆිං,David Williams,ඩේවිඩ් වොලියම්ස්,Upali ubayasekara,උපාලි උපයසේකර,Sinhala,English Translation Children,
942,Lalanayanaya,ලාලානයනය,Sannasgala,සන්නස්ගල,,නොදනී,Sinhala,Sinhala Novel,
943,Awasan Awadi karanna,අවසන් අවදි කරන්න,,නොදනී,Damitha Nipunajith,දමිත නිපුනජිත්,Sinhala,Science Fiction,
944,Bomba Thunak,බෝම්බ තුනක්,Muthumudalige Nissanka`,මුතුමුදලිගේ නිශ්ශංක,,නොදනී,Sinhala,Sinhala Novel,
945,Horowpathane 1 weni D.R.O.,හොරොව්පතානේ 1 වෙනි ඩී.ආර්.ඕ.,A.P.A.Gunasekara,ඒ.පී.ඒ. ගුණසේකර,,නොදනී,Sinhala,Sinhala Novel,
946,Emil thawamath lonneberiiye,එමිල් තවමත් ලොන්බර්ග් පලාතේ,Astrid Lindgren,ඇස්ට්‍රිඩ් ලින්ඩ්ග්‍රන්,Vijitha Gunarathna,විජිත ගුණරත්න,Sinhala,English Translation Children,
947,Pawrubendi Rajjya,පවුරුබැඳි රාජ්‍යය,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,නොදනී,Sinhala,Sinhala Novel,
948,Sulange Geethaya,සුළඟේ ගීතය,Thurley Fowler,තර්ලි ෆවුලර්,Priyanka Kahawanugoda,ප්‍රියංකා කහවනුගොඩ,Sinhala,English Translation Novel,
949,Sithuwamen Nerapu Kindurek,සිතුවමෙන් නෙරපූ කිඳුරෙක්,Sumudu Niragi Senewirathna,සුමුදු නිරාගි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Short Stories,
950,Peedithayo,පීඩිතයෝ,Mariano Azuela,මරියානෝ අසුයෙලා,Indika Gunawardana,ඉන්දික ගුණවර්ධන,Sinhala,English Translation Novel,
951,Maranaye Rala Neguma,මරණයේ රළ නැගුම,Olga Tokarczuk,ඔල්ගා තොකර්චුක්,Rasmika Mandawala,රශ්මිකා මණ්ඩවල,Sinhala,English Translation Novel,
952,Ran Makuna,රන් මකුණා,Edgar Allen Po,එඩ්ගාර් ඇලන් පෝ,K.G.Karunathilake,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short stories,
953,Prasenajith,ප්‍රසේනජිත්,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,නොදනී,Sinhala,Sinhala Novel,
954,Dutimi Nethin Kasup Nirind,දුටිමි නෙතින් කසුප් නිරිඳු,Rupa Sriyani Ekanayaka,රූපා ශ්‍රීයානි ඒකනායක,,නොදනී,Sinhala,Sinhala Novel,
955,Nariya,නරියා,Fedrik Forsyth,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Ananda Sellahewa,ආනන්ද සෙල්ලහේවා,Sinhala,English Translation Novel,
956,Marenna Kalin,මැරෙන්න කලින්,Jinidu Padma Sri Bandara,ජිනිඳු පද්ම ශ්‍රී බණ්ඩාර,,නොදනී,Sinhala,Sinhala Novel,
957,Govi Rajjuruwo,ගොවි රජ්ජුරුවෝ,Isaac Bashevis Singer,අයිසැක් බැෂෙවිස් සිංගර්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
958,Alejandro Mytha ge sebe jivithaya,ඇලෙජැන්ඩ්‍රෝ මායිටාගේ සැබෑ ජීවිතය,Mario Vargas Llosa,මාරියෝ වර්ගාස් යෝසා,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
959,Visekari,විසේකාරි,Mario Vargas Llosa,මාරියෝ වර්ගාස් යෝසා,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
960,Ran dewagana,රන් දේවගන,Chandana Mendis,චන්දන මෙන්ඩිස්,,නොදනී,Sinhala,English Translation Novel,
961,Johansburg kara,ජොහැන්නස්බර්ග් කරා,Beverly Naidu,බෙවර්ලි නායිඩු,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
962,Gewena thura reya maha wesi adaheluni,ගෙවෙන තුරා රැය මහ වැසි ඇදහැලුණි,Buddhadeva Bose,බුද්ධදේව් බෝස්,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
963,Pituwahalweema,පිටුවහල්වීම,Herta Muller,හර්ටා මුලර්,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
964,Rasthu April,රතු අප්‍රේල්,Santiago Roncagliolo,සන්තියාගෝ රොන්කැග්ලියොලෝ,Chulananda Samaranayake,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
965,Jacob nnam borukiyanna,යාකොබ් නම් බොරුකියන්නා,Jurek Becker,යූරෙක් බෙකර්,D M S Ariyarathne,ඩී.එම්.එස්. ආරියරත්න,Sinhala,English Translation Novel,
966,Daiva Mahimaya,දෛව මහිමය,Oliver Goldsmith,ඔලිවර් ගෝල්ඩ්ස්මිත්,R P Wijesinghe,ආර්.පී. විජේසිංහ,Sinhala,English Translation Novel,
967,Hiru besa giya pahu,හිරු බැස ගිය පහු,Chinuwa Achibe,චිනුවා අචබේ,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
968,Michael K ge kaladawasa,මයිකල් කේගේ කාලදවස,J M Coetzee,ජේ.එම්. කොට්සි,S Nandalal,එස්. නන්දලාල්,Sinhala,English Translation Novel,
969,Rahas Kumanthranaya,රහස් කුමන්ත්‍රණය,W E Jones,ඩබ්ලිව්.ඊ. ජෝන්ස්,P B Senanayake,පී.බී. සේනානායක,Sinhala,English Translation Novel,
970,Me Miniseku nam,මේ මිනිසෙකු නම්,Primo Levi,ප්‍රීමෝ ලෙවී,Gamini viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
971,Artemis,ආර්ටිමිස්,Andy Weir,ඇන්ඩි වෙයාර්,Prabhath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,Science Fiction,
972,Etha atheethyata giya americanuwa,ඈත අතීතයට ගිය ඇමරිකානුවා,Mark Twain,මාර්ක් ටුවෙන්,Rani Senarathna,රාණි සේනාරත්න,Sinhala,English Translation Novel,
973,Shiva,ශිව,Amish Tripathi,අමිෂ් ත්‍රිපාති,Kumara siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
974,Ivatt,ඉවෙට්,Gee de mopashan,ගයි ද මෝපසාං,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,French Translation,
975,Dandana Kandaura,දඬුවම් කඳවුර,,ෆ්‍රාන්ස් කැෆ්කා,K G Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Short Stories,
976,Abirahas Vidda Chithraya,අබිරහස් විද්ද චිත්‍රය,Nicoloi Vasilivich Gogol,නිකොලායි ගොගොල්,K G Karunathilake,කේ.ජී. කරුණාතිලක,Sinhala,Russian Translation Short Stories,
977,Wikl Horawa,විකල් හෝරාව,Gabrial Garshiya Markesh,ගාබ්‍රියෙල් ගාර්ෂියා මාර්කේස්,Niluka Kadurugamuwa,නිලුකා කඳුරුගමුව,Sinhala,English Translation Novel,
978,Maranaye Thenithalawa,මරණයේ තැනිතලාව,Michail Bulgakov,මිහායිල් බුල්ගාකොව්,Pushpa Ranjan Wijesinghe,පුෂ්ප රන්ජන් විජේසිංහ,Sinhala,Russian Translation Novel,
979,Hitlarge SS Hamudawa,හිට්ලර්ගේ SS හමුදාව,Frederick Forsyth,ෆ්‍රෙඩ්රික් ෆෝසයිත්,Abhaya Hewawasam,අභය හේවාවසම්,Sinhala,English Translation Novel,
980,Unupan saha thawath ktha,උනුපන් සහ තවත් කතා,Konsthanthin Pawsthowsky,කොන්ස්ටන්ටයින් පවුස්ටොව්ස්කි,Jayntha Lal Rathnasekara,ජයන්ත ලාල් රත්නසේකර,Sinhala,Russian Translation Short Stories,
981,Yashodawa,යශෝධරා,Jayasena Jayakody,ජයසේන ජයකොඩි,,නොදනී,Sinhala,Sinhala Novel,
982,Badde Kulawamiya,බැද්දේ කුලවමිය,Roopa Sriyani Ekanayake,රූපා ශ්‍රීයානි ඒකනායක,,නොදනී,Sinhala,Sinhala Novel,
983,Goliyath Asipatha,ගොලියත් අසිපත,David Wood,ඩේවිඩ් වුඩ්,Sudath Rohan,සුදත් රොහාන්,Sinhala,English Translation Novel,
984,Weeduru Maligawa,වීදුරු මාලිගාව,Amitav Ghosh,අමිතාව් ගෝෂ්,Niluka Kadurugamuwa,නිලුකා කඳුරුගමුව,Sinhala,English Translation Novel,
985,Dahasgawdura,දහස්ගව්දුර,Josef M Bauer,ජෝසෙප් එම්. බවර්,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,
986,Unabata Kuduwe Kurulla,උණබට කූඩුවේ කුරුල්ලා,Hazel Gaynor,හේසල් ගේනර්,Aruni Shafeero,අරුණි ශෆීරෝ,Sinhala,English Translation Novel,
987,Kaha Una,කහ උණ,Laurie Halse Anderson,ලෝරි හල්ස් ඇන්ඩර්සන්,N.P.Wijerathna,එන්.පී. විජේරත්න,Sinhala,English Translation Novel,
988,Sodisi Warenthuwa,සෝදිසි වරෙන්තුව,Patric Modiano,පැට්‍රික් මොඩියානෝ,S.Nandalal,එස්. නන්දලාල්,Sinhala,English Translation Novel,
989,Bethimathge Asipatha,බැතිමත්ගේ අසිපත,Jonthn Maberry,ජොනතන් මැබෙරි,Susitha Ruwan,සුසිත රුවන්,Sinhala,English Translation Novel,
990,Welikathare Sinhaya,වැලි කතරේ සිංහයා,Umar Mukthar,යූමර් මුක්තාර්,Upali Leelarathna,උපාලි ලීලාරත්න,Sinhala,English Translation Novel,
991,Mahalla saha Iringu Pelaya,මහල්ලා සහ ඉරිඟු පැළය,Yan Liyanke,යාන් ලියන්කේ,Chulananda Samranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
992,Bindunu Wilangu,බිඳුණු විලංගු,Booker T Washington,බුකර් ටී. වොෂින්ටන්,Plitha Jayakody,පාලිත ජයකොඩි,Sinhala,English Translation Novel,
993,Wisipas wasaraka Wanadivi Thoraturu,විසිපස් වසරක වනදිවි තොරතුරු,Thambugla Anandasiri Himi,තඹුගල ආනන්දසිරි හිමි,isips,නොදනී,Sinhala,Sinhala Novel,
994,Sagaraya Parada,සාගරය පරදා,Melissa Fleming,මෙලිසා ෆ්ලෙමින්,Priyanka Kahawanugoda,ප්‍රියංකා කහවනුගොඩ,Sinhala,English Translation Novel,
995,Mlechchayo Enathuru,ම්ලේච්ඡයෝ එනතුරු,J.M.Coetzee,ජේ.එම්. කොට්සි,Shyaman Hemakody,ශ්‍යාමන් හේමකොඩි,Sinhala,English Translation Novel,
996,Dawala Duma Yathrawaa,ධවල දූම යාත්‍රාව,Chingiz Aithmathovq,චිංගීස් අයිත්මාතව්,Pushpa Ranjan Wijesinghe,පුෂ්ප රන්ජන් විජේසිංහ,Sinhala,Russian Translation Novel,
997,Sarosek Bime Duk Geethaya,සැරෝසෙක් බිමේ දුක් ගීතය,Chingiz Aithmathov,චිංගීස් අයිත්මාතව්,Pushpa Ranjan Wijesinghe,පුෂ්ප රන්ජන් විජේසිංහ,Sinhala,Russian Translation Novel,
998,Hama Kalu Nisa,හම කළු නිසා,John Howard Griffin,ජෝන් හොවාඩ් ග්‍රිෆින්,Samarsinghe Gunasekara,සමරසිංහ ගුණසේකර,Sinhala,English Translation Novel,
999,Sarvanasa,සර්වනාශ,Jeff vandermeer,ජෙෆ් වැන්ඩර්මියර්,Susitha Ruwan,සුසිත රුවන්,Sinhala,English Translation Novel,
1000,Garu Konsalthuma,ගරු කොන්සල්තුමා,Graham Greene,ග්‍රැහැම් ග්‍රීන්,Gamini viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1001,Sisiraye Reyaka Magiyakunam,සිසිරයේ රැයක මගියකු නම්,Italo Calvino,ඉටලෝ කැල්විනෝ,Gamini viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1002,Harda Saksiyaka Andonawa,හෘද සාක්ෂියක අඳෝනාව,Joseph Conrad,ජෝසප් කොන්රඩ්,Gamini viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1003,Erange Lokaya,එරාන්ගේ ලෝකය,Jim Shepard,ජිම් ෂෙපර්ඩ්,Rohana Wettasinghe,රෝහණ වෙත්තසිංහ,Sinhala,English Translation Novel,
1004,Sayuru Thera Sahan Bima,සයුරු තෙර සහන් බිම,Isabel Allende,ඉසබෙල් අයියන්දේ,Rohana Wettasinghe,රෝහණ වෙත්තසිංහ,Sinhala,English Translation Novel,
1005,Angaharu Minisa,අඟහරු මිනිසා,Andy Weir,ඇන්ඩි වෙයාර්,Tathsarani Bulathsinhala,තත්සරණි බුලත්සිංහල,Sinhala,English Translation Novel,
1006,Mishan Ainstain,මිෂන් අයින්ස්ටයින්,Dean Koontz,ඩීන් කූන්ට්ස්,Dileepa Jayakody,දිලීප ජයකොඩි,Sinhala,English Translation Novel,
1007,Menik Asak Athi Kotiya,මැණික් ඇසක් ඇති කොටියා,Wilbur Smith,විල්බර් ස්මිත්,Susantha Kodithuwakku,සුසන්ත කොඩිතුවක්කු,Sinhala,English Translation Novel,
1008,Nomala Maranaya,නොමළ මරණය,Wilkie collins,විල්කි කොලින්ස්,Ather Fernando,ආතර් ප්‍රනාන්දු,Sinhala,English Translation Novel,
1009,Thuranga Nimnaya,තුරඟ නිම්නය,Jean Marie Auel,ජීන් එම්. ඕල්,Sudath Podirathna,සුදත් පොඩිරත්න,Sinhala,English Translation Novel,
1010,Ahasa Gugurana Handa,අහස ගුගුරන හඬ (Roll of Thunder,Mildred D Taylor,Mildred D. Taylor,Dewdu Senewirathna,Dewdu Senevirathne,Sinhala,English Translation Novel,
1011,Kolaniya,කොලනිය,Jayakody Senewirathna,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1012,Athawesiyo,අතවැසියෝ,Jayakody Senewirathna,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1013,Sudu Rookada,සුදු රූකඩ,Jayakody Senewirathna,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1014,As Benduma,ඇස් බැඳුම,Jayakody Senewirathna,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1015,Wakkalama,වක්කලම,Jayakody Senewirathna,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1016,Weda Medura,වෙද මැදුර,Jayakody Senewirathna,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1017,Soldara Gedara,සෝල්දර ගෙදර,Jayakody Senewirathna,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1018,Awapathaya,අවපාතය,Jayakody Senewirathna,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1019,Nominissu,නොමිනිස්සු,Jayakody Senewirathna,ජයකොඩි සෙනෙවිරත්න,,නොදනී,Sinhala,Sinhala Novel,
1020,Sisiraye Meda,සිසිරය මැද,Isabel Allende,ඉසබෙල් අයියන්දේ,Gamini Palihena,ගාමිණී පලිහේන,Sinhala,English Translation Novel,
1021,Paula,පෝලා,Isabel Allende,ඉසබෙල් අයියන්දේ,Badrajiu Mahinda Jayathilake,භද්‍රජී මහින්ද ජයතිලක,Sinhala,English Translation Novel,
1022,Ulkawe Abirahasa,උල්කාවේ අබිරහස,Dan Brown,ඩෑන් බ්‍රවුන්,Cyril Chandrasekara Gunawardana,සිරිල් චන්ද්‍රසේකර ගුණවර්ධන,Sinhala,English Translation Novel,
1023,Sandstorm,සෑන්ඩ්ස්ටෝම්,James Rollins,ජේම්ස් රොලින්ස්,Nawmee Kathyana Dhaemarathne,නවමි කත්‍යානා ධර්මරත්න,Sinhala,English translation novel,
1024,Athlanthic Dadayama,ඇට්ලන්ටික් දඩයම,Andy McDermott,ඇන්ඩි මැක්ඩර්මොට්,Manjula Dissanayake,මංජුල දිසානායක,Sinhala,English translation novel,
1025,Excavation,එක්ස්කැවේෂන්,James Rollins,ජේම්ස් රොලින්ස්,Manjula Dissanayake,මංජුල දිසානායක,Sinhala,English translation novel,
1026,Eden uyane altharaya,ඒඩන් උයනේ අල්තාරය,James Rollins,ජේම්ස් රොලින්ස්,Imesh Madusanka Yapa,ඉමේෂ් මධුෂංක යාපා,Sinhala,English translation novel,
